meter_id,ENERGY SOURCE,startDate,endDate,usage,cost
8448417,Electric,2020-03-13,2020-05-08,35040.0,1543.24
8448417,Electric,2020-02-10,2020-03-13,20000.0,706.58
8448417,Electric,2020-01-09,2020-02-10,21440.0,730.13
8448417,Electric,2019-12-10,2020-01-09,18240.0,728.84
8448417,Electric,2019-11-06,2019-12-10,20000.0,745.16
8448417,Electric,2019-10-07,2019-11-06,17440.0,656.24
8448417,Electric,2019-09-06,2019-10-07,19760.0,863.93
8448417,Electric,2019-08-08,2019-09-06,20480.0,874.14
8448417,Electric,2019-07-09,2019-08-08,25200.0,1062.38
8448417,Electric,2019-06-10,2019-07-09,20480.0,967.51
8448417,Electric,2019-05-08,2019-06-10,18720.0,816.77
8448417,Electric,2019-04-08,2019-05-08,16160.0,650.67
8448417,Electric,2019-03-11,2019-04-08,16000.0,666.31
8448417,Electric,2019-02-07,2019-03-11,19120.0,762.33
8448417,Electric,2019-01-09,2019-02-07,18320.0,722.63
8448417,Electric,2018-12-10,2019-01-09,18080.0,674.52
8448417,Electric,2018-11-07,2018-12-10,20400.0,694.66
8448417,Electric,2018-10-05,2018-11-07,19840.0,841.54
8448417,Electric,2018-09-10,2018-10-05,16960.0,1348.91
8448417,Electric,2018-08-08,2018-09-10,23840.0,1052.81
8448417,Electric,2018-07-10,2018-08-08,23040.0,1079.69
8448417,Electric,2018-06-08,2018-07-10,23040.0,1066.93
8448417,Electric,2018-05-07,2018-06-08,22160.0,1071.43
8448417,Electric,2018-04-10,2018-05-07,16560.0,772.71
8448417,Electric,2018-03-08,2018-04-10,20240.0,668.79
8448417,Electric,2018-02-06,2018-03-08,19360.0,630.13
8448417,Electric,2018-01-10,2018-02-06,17520.0,
8448417,Electric,2017-12-07,2018-01-10,25440.0,
8448417,Electric,2017-11-07,2017-12-07,20960.0,
8448417,Electric,2017-10-10,2017-11-07,18000.0,
8448417,Electric,2017-09-12,2017-10-10,20880.0,
8448417,Electric,2017-08-09,2017-09-12,25280.0,
8448417,Electric,2017-07-12,2017-08-09,23680.0,
8448417,Electric,2017-06-08,2017-07-12,27440.0,
8448417,Electric,2017-05-09,2017-06-08,20960.0,
8448417,Electric,2017-04-17,2017-05-09,14160.0,
8448417,Electric,2017-03-10,2017-04-17,23520.0,
8448417,Electric,2017-02-08,2017-03-10,19360.0,
8448417,Electric,2017-01-11,2017-02-08,17840.0,
8448417,Electric,2016-12-08,2017-01-11,21680.0,
8448417,Electric,2016-11-08,2016-12-08,18560.0,
8448417,Electric,2016-10-12,2016-11-08,17360.0,
8448417,Electric,2016-09-13,2016-10-12,20080.0,
8448417,Electric,2016-08-10,2016-09-13,28560.0,
8448417,Electric,2016-07-12,2016-08-10,24400.0,
8448417,Electric,2016-06-08,2016-07-12,26000.0,
8448417,Electric,2016-05-09,2016-06-08,21200.0,
8448417,Electric,2016-04-07,2016-05-09,18640.0,
8448417,Electric,2016-03-08,2016-04-07,18320.0,
8448417,Electric,2016-02-09,2016-03-08,18320.0,
8448417,Electric,2016-01-12,2016-02-09,18800.0,
8448417,Electric,2015-12-09,2016-01-12,20480.0,
8448417,Electric,2015-11-06,2015-12-09,19680.0,
8448417,Electric,2015-10-09,2015-11-06,17280.0,
8448417,Electric,2015-09-10,2015-10-09,20320.0,
8448417,Electric,2015-08-12,2015-09-10,24560.0,
8448417,Electric,2015-07-10,2015-08-12,27520.0,
8448417,Electric,2015-06-09,2015-07-10,25280.0,
8448417,Electric,2015-05-11,2015-06-09,21520.0,
8448417,Electric,2015-04-09,2015-05-11,25840.0,
8448417,Electric,2015-03-10,2015-04-09,23920.0,
8448417,Electric,2015-02-10,2015-03-10,24320.0,698.31
8448417,Electric,2015-01-13,2015-02-09,23360.0,708.26
8448417,Electric,2014-12-10,2015-01-12,26240.0,799.57
8448417,Electric,2014-11-08,2014-12-09,24080.0,853.65
8448417,Electric,2014-10-09,2014-11-07,24960.0,1006.95
8448417,Electric,2014-09-10,2014-10-08,26640.0,1076.93
8448417,Electric,2014-08-09,2014-09-09,34000.0,1250.53
8448417,Electric,2014-07-12,2014-08-08,30640.0,1129.9
8448417,Electric,2014-06-10,2014-07-11,35520.0,954.66
8448417,Electric,2014-05-09,2014-06-09,30880.0,707.14
8448417,Electric,2014-04-09,2014-05-08,23760.0,544.1
8448417,Electric,2014-03-11,2014-04-08,21520.0,492.8
8448417,Electric,2014-02-08,2014-03-10,23840.0,545.93
8448417,Electric,2014-01-10,2014-02-07,22720.0,520.28
8448417,Electric,2013-12-11,2014-01-09,23040.0,527.61
8448416,Natural Gas,2024-03-08,2024-04-08,1258.2,491.03
8448416,Natural Gas,2024-02-08,2024-03-08,1376.6,584.16
8448416,Natural Gas,2024-01-09,2024-02-08,1691.3,638.69
8448416,Natural Gas,2023-12-08,2024-01-09,1475.9,590.94
8448416,Natural Gas,2023-11-07,2023-12-08,1279.7,488.22
8448416,Natural Gas,2023-10-09,2023-11-07,471.5,240.22
8448416,Natural Gas,2023-09-11,2023-10-09,151.2,98.38
8448416,Natural Gas,2023-08-10,2023-09-11,253.8,135.05
8448416,Natural Gas,2023-07-13,2023-08-10,131.6,81.84
8448416,Natural Gas,2023-06-12,2023-07-13,250.8,131.8
8448416,Natural Gas,2023-05-11,2023-06-12,415.3,204.49
8448416,Natural Gas,2023-04-12,2023-05-11,648.2,297.0
8448416,Natural Gas,2023-03-10,2023-04-12,1451.1,516.2
8448416,Natural Gas,2023-02-10,2023-03-10,1267.9,506.76
8448416,Natural Gas,2023-01-11,2023-02-10,1774.3,622.85
8448416,Natural Gas,2022-12-09,2023-01-11,1881.8,617.04
8448416,Natural Gas,2022-11-08,2022-12-09,1329.8,463.87
8448416,Natural Gas,2022-10-10,2022-11-08,600.6,297.57
8448416,Natural Gas,2022-09-12,2022-10-10,360.0,156.9
8448416,Natural Gas,2022-08-11,2022-09-12,176.4,100.48
8448416,Natural Gas,2022-07-13,2022-08-11,135.8,84.08
8448416,Natural Gas,2022-06-08,2022-07-13,208.4,118.64
8448416,Natural Gas,2022-05-11,2022-06-08,187.7,133.44
8448416,Natural Gas,2022-04-07,2022-05-11,825.1,334.9
8448416,Natural Gas,2022-03-09,2022-04-07,1219.6,464.0
8448416,Natural Gas,2022-02-10,2022-03-09,1530.0,555.03
8448416,Natural Gas,2022-01-12,2022-02-10,2203.1,673.65
8448416,Natural Gas,2021-12-10,2022-01-12,1712.7,601.24
8448416,Natural Gas,2021-11-09,2021-12-10,1343.2,472.04
8448416,Natural Gas,2021-10-11,2021-11-09,603.5,289.79
8448416,Natural Gas,2021-09-09,2021-10-11,207.7,129.82
8448416,Natural Gas,2021-08-09,2021-09-09,163.1,95.5
8448416,Natural Gas,2021-06-07,2021-08-09,188.9,103.51
8448416,Natural Gas,2021-05-06,2021-06-07,413.1,158.0
8448416,Natural Gas,2021-04-07,2021-05-06,602.0,257.78
8448416,Natural Gas,2021-03-09,2021-04-07,911.1,368.53
8448416,Natural Gas,2021-02-08,2021-03-09,1702.9,495.02
8448416,Natural Gas,2021-01-08,2021-02-08,1872.9,557.24
8448416,Natural Gas,2020-12-09,2021-01-08,1616.9,514.31
8448416,Natural Gas,2020-11-06,2020-12-09,1156.6,439.17
8448416,Natural Gas,2020-10-08,2020-11-06,586.1,257.95
8448416,Natural Gas,2020-09-09,2020-10-08,371.8,166.4
8448416,Natural Gas,2020-08-06,2020-09-09,210.7,111.16
8448416,Natural Gas,2020-07-07,2020-08-06,171.4,94.94
8448416,Natural Gas,2020-06-04,2020-07-07,201.2,107.66
8448416,Natural Gas,2020-05-06,2020-06-04,448.3,164.65
8448416,Natural Gas,2020-04-07,2020-05-06,927.5,279.56
8448416,Natural Gas,2020-03-06,2020-04-07,1114.7,404.88
8448416,Natural Gas,2020-02-10,2020-03-06,1263.7,439.56
8448416,Natural Gas,2020-01-09,2020-02-10,1715.3,573.5
8448416,Natural Gas,2019-12-10,2020-01-09,1587.2,531.39
8448416,Natural Gas,2019-11-06,2019-12-10,1623.4,461.13
8448416,Natural Gas,2019-10-07,2019-11-06,600.1,267.44
8448416,Natural Gas,2019-09-06,2019-10-07,203.2,103.97
8448416,Natural Gas,2019-08-08,2019-09-06,149.5,86.29
8448416,Natural Gas,2019-07-09,2019-08-08,176.3,96.96
8448416,Natural Gas,2019-06-10,2019-07-09,185.7,100.66
8448416,Natural Gas,2019-05-08,2019-06-10,375.4,150.69
8448416,Natural Gas,2019-04-08,2019-05-08,681.2,279.18
8448416,Natural Gas,2019-03-11,2019-04-08,1169.7,363.38
8448416,Natural Gas,2019-02-07,2019-03-11,1991.8,516.34
8448416,Natural Gas,2019-01-09,2019-02-07,2235.4,569.04
8448416,Natural Gas,2018-12-10,2019-01-09,1628.9,556.53
8448416,Natural Gas,2018-11-07,2018-12-10,1845.1,493.32
8448416,Natural Gas,2018-10-05,2018-11-07,885.6,317.46
8448416,Natural Gas,2018-09-10,2018-10-05,218.2,123.68
8448416,Natural Gas,2018-08-08,2018-09-10,148.0,88.65
8448416,Natural Gas,2018-07-10,2018-08-08,158.4,94.69
8448416,Natural Gas,2018-06-08,2018-07-10,179.3,104.86
8448416,Natural Gas,2018-05-07,2018-06-08,431.2,250.55
8448416,Natural Gas,2018-04-10,2018-05-07,882.1,294.55
8448416,Natural Gas,2018-03-08,2018-04-10,1820.9,462.38
8448416,Natural Gas,2018-02-06,2018-03-08,1691.7,581.82
8448416,Natural Gas,2018-01-10,2018-02-06,1936.6,
8448416,Natural Gas,2017-12-07,2018-01-10,3173.2,
8448416,Natural Gas,2017-11-07,2017-12-07,1745.9,
8448416,Natural Gas,2017-10-10,2017-11-07,641.8,
8448416,Natural Gas,2017-09-12,2017-10-10,304.9,
8448416,Natural Gas,2017-08-09,2017-09-12,419.9,
8448416,Natural Gas,2017-07-12,2017-08-09,241.2,
8448416,Natural Gas,2017-06-08,2017-07-12,287.4,
8448416,Natural Gas,2017-05-09,2017-06-08,551.0,
8448416,Natural Gas,2017-04-10,2017-05-09,713.9,
8448416,Natural Gas,2017-03-10,2017-04-10,1602.1,
8448416,Natural Gas,2017-02-08,2017-03-10,1564.0,
8448416,Natural Gas,2017-01-11,2017-02-08,1680.9,
8448416,Natural Gas,2016-12-08,2017-01-11,2337.6,
8448416,Natural Gas,2016-11-08,2016-12-08,1278.3,
8448416,Natural Gas,2016-10-12,2016-11-08,776.3,
8448416,Natural Gas,2016-09-13,2016-10-12,269.0,
8448416,Natural Gas,2016-08-10,2016-09-13,147.5,
8448416,Natural Gas,2016-07-12,2016-08-10,91.3,
8448416,Natural Gas,2016-06-08,2016-07-12,186.7,
8448416,Natural Gas,2016-05-09,2016-06-08,348.4,
8448416,Natural Gas,2016-04-07,2016-05-09,831.7,
8448416,Natural Gas,2016-03-08,2016-04-07,1149.7,
8448416,Natural Gas,2016-02-09,2016-03-08,1790.3,
8448416,Natural Gas,2016-01-12,2016-02-09,1798.9,
8448416,Natural Gas,2015-12-09,2016-01-12,1642.4,
8448416,Natural Gas,2015-11-07,2015-12-09,1233.1,
8448416,Natural Gas,2015-10-09,2015-11-07,678.8,
8448416,Natural Gas,2015-09-10,2015-10-09,338.7,
8448416,Natural Gas,2015-08-12,2015-09-10,210.7,
8448416,Natural Gas,2015-07-10,2015-08-12,265.3,
8448416,Natural Gas,2015-06-09,2015-07-10,285.0,
8448416,Natural Gas,2015-05-11,2015-06-09,209.7,
8448416,Natural Gas,2015-04-09,2015-05-11,822.3,
8448416,Natural Gas,2015-03-10,2015-04-09,2032.9,
8448416,Natural Gas,2015-02-10,2015-03-10,3009.6,663.54
8448416,Natural Gas,2015-01-13,2015-02-09,2949.4,689.28
8448416,Natural Gas,2014-12-10,2015-01-12,2780.5,674.93
8448416,Natural Gas,2014-11-08,2014-12-09,2135.7,503.41
8448416,Natural Gas,2014-10-09,2014-11-07,1023.2,311.01
8448416,Natural Gas,2014-09-10,2014-10-08,774.1,246.21
8448416,Natural Gas,2014-08-09,2014-09-09,779.7,246.93
8448416,Natural Gas,2014-07-12,2014-08-08,577.8,207.65
8448416,Natural Gas,2014-06-10,2014-07-11,621.9,216.9
8448416,Natural Gas,2014-05-09,2014-06-09,750.5,254.82
8448416,Natural Gas,2014-04-09,2014-05-08,1302.6,441.6
8448416,Natural Gas,2014-03-11,2014-04-08,1929.1,653.99
