meter_id,ENERGY SOURCE,startDate,endDate,usage,cost
17250525,Electric,2014-03-26,2014-04-24,40400.0,722.37
17250525,Electric,2014-02-26,2014-03-25,38560.0,1211.79
17250525,Electric,2014-01-25,2014-02-25,46480.0,1177.35
17250525,Electric,2013-12-27,2014-01-24,40800.0,1209.88
17250525,Electric,2013-11-26,2013-12-26,42800.0,1308.56
17250525,Electric,2013-10-25,2013-11-25,45440.0,1248.21
17250532,Natural Gas,2023-11-30,2023-12-31,2943.9,943.11
17250532,Natural Gas,2023-10-31,2023-11-30,2737.4,901.74
17250532,Natural Gas,2023-09-30,2023-10-31,2745.4,812.43
17250532,Natural Gas,2023-08-31,2023-09-30,2460.1,751.87
17250532,Natural Gas,2023-07-31,2023-08-31,2392.1,738.35
17250532,Natural Gas,2023-06-30,2023-07-31,2077.3,675.19
17250532,Natural Gas,2023-05-31,2023-06-30,2029.2,665.65
17250532,Natural Gas,2023-04-30,2023-05-31,2349.4,729.22
17250532,Natural Gas,2023-03-31,2023-04-30,2368.0,767.66
17250532,Natural Gas,2023-02-28,2023-03-31,2733.2,845.53
17250532,Natural Gas,2023-01-31,2023-02-28,2589.9,812.88
17250532,Natural Gas,2022-12-31,2023-01-31,2683.9,832.85
17250532,Natural Gas,2022-11-30,2022-12-31,2415.1,743.08
17250532,Natural Gas,2022-10-31,2022-11-30,2251.7,710.59
17250532,Natural Gas,2022-09-30,2022-10-31,2165.2,693.38
17250532,Natural Gas,2022-08-31,2022-09-30,1895.5,639.75
17250532,Natural Gas,2022-07-31,2022-08-31,1769.0,614.6
17250532,Natural Gas,2022-06-30,2022-07-31,1620.6,607.25
17250532,Natural Gas,2022-05-31,2022-06-30,1731.5,629.58
17250532,Natural Gas,2022-04-30,2022-05-31,1936.9,673.09
17250532,Natural Gas,2022-03-31,2022-04-30,2070.2,721.73
17250532,Natural Gas,2022-02-28,2022-03-31,2405.4,795.54
17250532,Natural Gas,2022-01-31,2022-02-28,2223.5,755.47
17250532,Natural Gas,2021-12-31,2022-01-31,2604.0,839.26
17250532,Natural Gas,2021-11-30,2021-12-31,2161.5,703.41
17250532,Natural Gas,2021-10-31,2021-11-30,2202.1,711.69
17250532,Natural Gas,2021-09-30,2021-10-31,2145.0,700.06
17250532,Natural Gas,2021-08-31,2021-09-30,2186.1,708.42
17250532,Natural Gas,2021-07-31,2021-08-31,2001.3,670.78
17250532,Natural Gas,2021-06-30,2021-07-31,1977.6,617.06
17250532,Natural Gas,2021-05-31,2021-06-30,1778.0,581.33
17250532,Natural Gas,2021-04-30,2021-05-31,2032.3,626.84
17250532,Natural Gas,2021-03-31,2021-04-30,2002.6,614.28
17250532,Natural Gas,2021-02-28,2021-03-31,2094.8,630.31
17250532,Natural Gas,2021-01-31,2021-02-28,2078.3,627.45
17250532,Natural Gas,2020-12-31,2021-01-31,2084.6,628.55
17250532,Natural Gas,2020-11-30,2020-12-31,1843.1,586.79
17250532,Natural Gas,2020-10-31,2020-11-30,1843.2,592.07
17250532,Natural Gas,2020-09-30,2020-10-31,1927.0,606.95
17250532,Natural Gas,2020-08-31,2020-09-30,1743.5,574.36
17250532,Natural Gas,2020-07-31,2020-08-31,1494.5,530.13
17250532,Natural Gas,2020-06-30,2020-07-31,1445.5,524.98
17250532,Natural Gas,2020-05-31,2020-06-30,1333.2,504.75
17250532,Natural Gas,2020-04-30,2020-05-31,1452.9,526.3
17250532,Natural Gas,2020-03-31,2020-04-30,1488.6,520.0
17250532,Natural Gas,2020-02-29,2020-03-31,2053.9,616.96
17250532,Natural Gas,2020-01-31,2020-02-29,2755.4,737.27
17250532,Natural Gas,2019-12-31,2020-01-31,2810.7,746.78
17250532,Natural Gas,2019-11-30,2019-12-31,2813.8,780.89
17250532,Natural Gas,2019-10-31,2019-11-30,2805.7,779.39
17250532,Natural Gas,2019-09-30,2019-10-31,2687.1,757.63
17250532,Natural Gas,2019-08-31,2019-09-30,2497.4,722.84
17250532,Natural Gas,2019-07-31,2019-08-31,2487.5,721.02
17250532,Natural Gas,2019-06-30,2019-07-31,2378.8,686.92
17250532,Natural Gas,2019-05-31,2019-06-30,2464.4,702.11
17250532,Natural Gas,2019-04-30,2019-05-31,2725.9,748.52
17250532,Natural Gas,2019-03-31,2019-04-30,2835.3,699.62
17250532,Natural Gas,2019-02-28,2019-03-31,3028.1,729.22
17250532,Natural Gas,2019-01-31,2019-02-28,3018.2,727.69
17250532,Natural Gas,2018-12-31,2019-01-31,3222.1,758.97
17250532,Natural Gas,2018-11-30,2018-12-31,2874.1,788.44
17250532,Natural Gas,2018-10-31,2018-11-30,2911.3,795.22
17250532,Natural Gas,2018-09-30,2018-10-31,2873.3,788.3
17250532,Natural Gas,2018-08-31,2018-09-30,2696.2,783.78
17250532,Natural Gas,2018-07-31,2018-08-31,2690.6,782.69
17250532,Natural Gas,2018-06-30,2018-07-31,2404.1,756.11
17250532,Natural Gas,2018-05-31,2018-06-30,2401.2,755.51
17250532,Natural Gas,2018-04-30,2018-05-31,2719.4,821.39
17250532,Natural Gas,2018-03-31,2018-04-30,2869.6,757.8
17250532,Natural Gas,2018-02-28,2018-03-31,3238.2,824.45
17250532,Natural Gas,2018-01-31,2018-02-28,2999.0,781.19
17250532,Natural Gas,2017-12-31,2018-01-31,3344.3,843.63
17250532,Natural Gas,2017-11-30,2017-12-31,3157.5,862.41
17250532,Natural Gas,2017-10-31,2017-11-30,3048.5,840.89
17250532,Natural Gas,2017-09-30,2017-10-31,3158.1,862.54
17250532,Natural Gas,2017-08-31,2017-09-30,2956.5,822.72
17250532,Natural Gas,2017-07-30,2017-08-31,2770.3,785.95
17250532,Natural Gas,2017-06-30,2017-07-30,2575.1,713.16
17250532,Natural Gas,2017-05-31,2017-06-30,2546.4,708.38
17250532,Natural Gas,2017-04-30,2017-05-31,2913.6,776.09
17250532,Natural Gas,2017-03-31,2017-04-30,2978.8,754.72
17250532,Natural Gas,2017-02-28,2017-03-31,3409.4,831.97
17250532,Natural Gas,2017-01-31,2017-02-28,2980.8,755.08
17250532,Natural Gas,2016-12-31,2017-01-31,3264.8,806.03
17250532,Natural Gas,2016-11-30,2016-12-31,3285.7,771.68
17250532,Natural Gas,2016-10-31,2016-11-30,3123.6,744.48
17250532,Natural Gas,2016-09-30,2016-10-31,3172.1,713.63
17250532,Natural Gas,2016-08-31,2016-09-30,2821.7,659.13
17250532,Natural Gas,2016-07-31,2016-08-31,2666.1,631.33
17250532,Natural Gas,2016-06-30,2016-07-31,2527.0,648.83
17250532,Natural Gas,2016-05-31,2016-06-30,2679.9,681.15
17250532,Natural Gas,2016-04-30,2016-05-31,2996.7,742.81
17250532,Natural Gas,2016-03-31,2016-04-30,3075.3,758.1
17250532,Natural Gas,2016-02-29,2016-03-31,3126.4,768.06
17250532,Natural Gas,2016-01-31,2016-02-29,3199.6,794.33
17250532,Natural Gas,2015-12-31,2016-01-31,3300.4,814.32
17250532,Natural Gas,2015-11-30,2015-12-31,2700.9,703.83
17250532,Natural Gas,2015-10-31,2015-11-30,2843.1,732.48
17250532,Natural Gas,2015-09-30,2015-10-31,2974.1,773.36
17250532,Natural Gas,2015-08-31,2015-09-30,2644.0,705.22
17250532,Natural Gas,2015-07-31,2015-08-31,2499.1,675.33
17250532,Natural Gas,2015-06-30,2015-07-31,2481.5,671.69
17250532,Natural Gas,2015-05-31,2015-06-30,2482.9,683.65
17250532,Natural Gas,2015-04-30,2015-05-31,2830.8,757.1
17250532,Natural Gas,2015-03-31,2015-04-30,3135.2,821.34
17250532,Natural Gas,2015-02-28,2015-03-31,3404.9,878.28
17250532,Natural Gas,2014-11-30,2015-02-28,8000.0,
17250532,Natural Gas,2014-11-01,2014-11-30,2900.0,700.0
17250532,Natural Gas,2014-10-01,2014-10-31,2987.9,704.69
17250532,Natural Gas,2014-09-01,2014-09-30,2751.2,661.51
17250532,Natural Gas,2014-08-01,2014-08-31,2615.8,595.02
17250532,Natural Gas,2014-07-01,2014-07-31,2435.9,565.07
17250532,Natural Gas,2014-06-01,2014-06-30,2465.3,576.12
17250532,Natural Gas,2014-05-01,2014-05-31,2886.7,647.34
17250532,Natural Gas,2014-04-01,2014-04-30,2968.4,661.14
17250532,Natural Gas,2014-03-01,2014-03-31,3362.4,727.74
17250532,Natural Gas,2014-02-01,2014-02-28,3280.8,713.93
17250532,Natural Gas,2014-01-01,2014-01-31,3622.9,829.62
17250532,Natural Gas,2013-12-01,2013-12-31,3295.5,752.84
17250532,Natural Gas,2013-11-01,2013-11-30,3093.8,716.52
38647563,Electric on Site Solar,2021-08-24,2021-11-03,2468.0,
38647563,Electric on Site Solar,2021-08-05,2021-08-24,978.0,
38647563,Electric on Site Solar,2021-06-05,2021-08-05,3712.0,
38647563,Electric on Site Solar,2021-02-05,2021-06-05,5170.0,
38647563,Electric on Site Solar,2020-07-08,2021-02-05,6908.0,
38647563,Electric on Site Solar,2020-06-04,2020-07-08,2382.0,
38647563,Electric on Site Solar,2020-01-30,2020-06-04,5034.0,
38647563,Electric on Site Solar,2019-07-31,2020-01-30,4924.0,
38647563,Electric on Site Solar,2019-03-31,2019-07-31,6121.0,
38647563,Electric on Site Solar,2019-01-11,2019-03-31,2067.0,
38647563,Electric on Site Solar,2018-12-07,2019-01-11,297.0,
38647563,Electric on Site Solar,2018-10-09,2018-12-07,800.0,
38647563,Electric on Site Solar,2018-07-10,2018-10-09,3856.0,
38647563,Electric on Site Solar,2018-06-12,2018-07-10,1734.0,
38647563,Electric on Site Solar,2018-04-06,2018-06-12,3048.0,
38647563,Electric on Site Solar,2018-01-17,2018-04-06,1774.0,
38647563,Electric on Site Solar,2017-11-09,2018-01-17,687.0,
38647563,Electric on Site Solar,2017-10-05,2017-11-09,1273.0,
38647563,Electric on Site Solar,2017-09-05,2017-10-05,1273.0,
38647563,Electric on Site Solar,2017-08-05,2017-09-05,1273.0,
38647563,Electric on Site Solar,2017-07-05,2017-08-05,1273.0,
38647563,Electric on Site Solar,2017-06-05,2017-07-05,1273.0,
38647563,Electric on Site Solar,2017-05-05,2017-06-05,1273.0,
38647563,Electric on Site Solar,2017-04-05,2017-05-05,1273.0,
38647563,Electric on Site Solar,2017-03-05,2017-04-05,1273.0,
38647563,Electric on Site Solar,2017-02-05,2017-03-05,1273.0,
38647563,Electric on Site Solar,2017-01-05,2017-02-05,1273.0,
38647563,Electric on Site Solar,2016-12-05,2017-01-05,1273.0,
38647563,Electric on Site Solar,2016-11-05,2016-12-05,1273.0,
38647563,Electric on Site Solar,2016-10-05,2016-11-05,1273.0,
38647563,Electric on Site Solar,2016-09-05,2016-10-05,1273.0,
38647563,Electric on Site Solar,2016-08-05,2016-09-05,1273.0,
38647563,Electric on Site Solar,2016-07-05,2016-08-05,1273.0,
38647563,Electric on Site Solar,2016-06-05,2016-07-05,1273.0,
38647563,Electric on Site Solar,2016-05-05,2016-06-05,1273.0,
38647563,Electric on Site Solar,2016-04-05,2016-05-05,1273.0,
38647563,Electric on Site Solar,2016-03-05,2016-04-05,1273.0,
38647563,Electric on Site Solar,2016-02-03,2016-03-05,1273.0,
38647563,Electric on Site Solar,2016-01-01,2016-02-03,1273.0,
38091199,Electric on Site Solar,2023-09-01,2023-09-30,2420.0,
38091199,Electric on Site Solar,2023-08-01,2023-08-31,2890.0,
38091199,Electric on Site Solar,2023-07-01,2023-07-31,3670.0,
38091199,Electric on Site Solar,2023-06-01,2023-06-30,3400.0,
38091199,Electric on Site Solar,2023-05-01,2023-05-31,4480.0,
38091199,Electric on Site Solar,2023-04-01,2023-04-30,2530.0,
38091199,Electric on Site Solar,2023-03-01,2023-03-31,1790.0,
38091199,Electric on Site Solar,2023-02-01,2023-02-28,1220.0,
38091199,Electric on Site Solar,2023-01-01,2023-01-31,491.0,
38091199,Electric on Site Solar,2022-12-01,2022-12-31,635.0,
38091199,Electric on Site Solar,2022-11-01,2022-12-01,1060.0,
38091199,Electric on Site Solar,2022-10-01,2022-11-01,1940.0,
38091199,Electric on Site Solar,2022-09-01,2022-10-01,2410.0,
38091199,Electric on Site Solar,2022-08-01,2022-09-01,3800.0,
38091199,Electric on Site Solar,2022-07-01,2022-08-01,4880.0,
38091199,Electric on Site Solar,2022-06-01,2022-07-01,4590.0,
38091199,Electric on Site Solar,2022-05-01,2022-06-01,4110.0,
38091199,Electric on Site Solar,2022-04-01,2022-05-01,2750.0,
38091199,Electric on Site Solar,2022-03-01,2022-04-01,1900.0,
38091199,Electric on Site Solar,2022-02-01,2022-03-01,810.0,
38091199,Electric on Site Solar,2022-01-01,2022-02-01,349.0,
38091199,Electric on Site Solar,2021-12-01,2022-01-01,619.0,
38091199,Electric on Site Solar,2021-11-01,2021-12-01,956.0,
38091199,Electric on Site Solar,2021-10-01,2021-11-01,1540.0,
38091199,Electric on Site Solar,2021-09-01,2021-10-01,2530.0,
38091199,Electric on Site Solar,2021-08-01,2021-09-01,3460.0,
38091199,Electric on Site Solar,2021-07-01,2021-08-01,3780.0,
38091199,Electric on Site Solar,2021-06-01,2021-07-01,4450.0,
38091199,Electric on Site Solar,2021-05-01,2021-06-01,3950.0,
38091199,Electric on Site Solar,2021-04-01,2021-05-01,3260.0,
38091199,Electric on Site Solar,2021-03-01,2021-04-01,2974.0,
38091199,Electric on Site Solar,2021-02-01,2021-03-01,326.0,
38091199,Electric on Site Solar,2021-01-01,2021-02-01,563.53,
38091199,Electric on Site Solar,2020-12-01,2021-01-01,467.95,
38091199,Electric on Site Solar,2020-10-31,2020-12-01,1123.1,
38091199,Electric on Site Solar,2020-09-30,2020-10-31,1818.4,
38091199,Electric on Site Solar,2020-08-31,2020-09-30,3090.4,
38091199,Electric on Site Solar,2020-07-31,2020-08-31,3601.1,
38091199,Electric on Site Solar,2020-06-30,2020-07-31,3958.6,
38091199,Electric on Site Solar,2020-05-31,2020-06-30,4040.8,
38091199,Electric on Site Solar,2020-04-30,2020-05-31,3591.1,
38091199,Electric on Site Solar,2020-03-31,2020-04-30,2608.0,
38091199,Electric on Site Solar,2020-02-29,2020-03-31,2030.98,
38091199,Electric on Site Solar,2020-01-31,2020-02-29,1033.0,
38091199,Electric on Site Solar,2019-12-31,2020-01-31,539.51,
38091199,Electric on Site Solar,2019-11-30,2019-12-31,351.08,
38091199,Electric on Site Solar,2019-10-31,2019-11-30,679.67,
38091199,Electric on Site Solar,2019-09-30,2019-10-31,1424.9,
38091199,Electric on Site Solar,2019-08-31,2019-09-30,2529.1,
38091199,Electric on Site Solar,2019-07-31,2019-08-31,3667.1,
38091199,Electric on Site Solar,2019-06-30,2019-07-31,4374.6,
38091199,Electric on Site Solar,2019-05-30,2019-06-30,4176.2,
38091199,Electric on Site Solar,2019-04-30,2019-05-30,3581.7,
38091199,Electric on Site Solar,2019-03-31,2019-04-30,2977.4,
38091199,Electric on Site Solar,2019-02-28,2019-03-31,1594.7,
38091199,Electric on Site Solar,2019-01-31,2019-02-28,659.3,
38091199,Electric on Site Solar,2018-12-31,2019-01-31,427.75,
38091199,Electric on Site Solar,2018-12-01,2018-12-31,337.3,
38091199,Electric on Site Solar,2018-11-01,2018-11-30,445.75,
38091199,Electric on Site Solar,2018-10-01,2018-10-31,994.44,
38091199,Electric on Site Solar,2018-09-01,2018-09-30,1711.0,
38091199,Electric on Site Solar,2018-08-01,2018-08-31,2463.1,
38091199,Electric on Site Solar,2018-07-01,2018-07-31,3327.3,
38091199,Electric on Site Solar,2018-06-01,2018-06-30,3235.9,
38091199,Electric on Site Solar,2018-05-01,2018-05-31,2880.9,
38091199,Electric on Site Solar,2018-04-01,2018-04-30,1897.1,
38091199,Electric on Site Solar,2018-03-01,2018-03-31,1702.2,
38091199,Electric on Site Solar,2018-02-01,2018-02-28,657.0,
38091199,Electric on Site Solar,2018-01-01,2018-01-31,383.26,
38091199,Electric on Site Solar,2017-12-01,2017-12-31,354.0,
38091199,Electric on Site Solar,2017-11-01,2017-11-30,729.0,
38091199,Electric on Site Solar,2017-10-01,2017-10-31,1542.0,
38091199,Electric on Site Solar,2017-09-01,2017-09-30,2193.0,
